Region/country/area,Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Liechtenstein,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Total renewable energy,278.1,351.3,451,527,545,693,767.5,787.251,836,859,937,1158.5,1617
Lithuania,Hydropower,876,876,876,876,877,877,877,877,877,877,877,877,877
Lithuania,Renewable hydropower,116,116,116,116,117,117,117,117,117,117,117,117,117
Lithuania,Pumped storage,760,760,760,760,760,760,760,760,760,760,760,760,760
Lithuania,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Wind,133,202,275,279,288,436,509,518,533,534,540,671,814
Lithuania,Onshore wind energy,133,202,275,279,288,436,509,518,533,534,540,671,814
Lithuania,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Solar,0.1,0.3,7,68,69,69,70,73.751,82,103,164,255,568
Lithuania,Solar photovoltaic,0.1,0.3,7,68,69,69,70,73.751,82,103,164,255,568
Lithuania,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Bioenergy,29,33,53,64,71,71,71.5,78.5,104,105,116,115.5,118
Lithuania,Solid biofuels and renewable municipal waste,16,18,38,48,51,50,46.5,53.5,69,70,80,78.5,81
Lithuania,Renewable municipal waste,0,0,0,5,5,5,7.5,8.5,7,7,17,20.5,19
Lithuania,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Other solid biofuels,16,18,38,43,46,45,39,45,62,63,63,58,62
Lithuania,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Biogas,13,15,15,16,20,21,25,25,35,35,36,37,37
Lithuania,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Total renewable energy,126.384,138.998,186.952,210.975,225.397,238.775,300.721,318.055,323.964,385.976,429.997,504.319,572.319
Luxembourg,Hydropower,1134.308,1134.308,1134.308,1134.308,1330.308,1330.266,1330.318,1330.545,1330.473,1330.473,1330.527,1330.527,1327.527
Luxembourg,Renewable hydropower,34.308,34.308,34.308,34.308,34.308,34.266,34.318,34.545,34.473,34.473,34.527,34.527,31.527
Luxembourg,Pumped storage,1100,1100,1100,1100,1296,1296,1296,1296,1296,1296,1296,1296,1296
Luxembourg,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Wind,43.727,44.527,58.327,58.327,58.342,63.794,119.694,119.694,122.894,135.794,152.744,136.444,165.444
Luxembourg,Onshore wind energy,43.727,44.527,58.327,58.327,58.342,63.794,119.694,119.694,122.894,135.794,152.744,136.444,165.444
Luxembourg,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Solar,29.451,40.666,74.654,95.021,109.933,116.272,121.896,128.103,130.624,159.736,186.643,277.161,319.161
Luxembourg,Solar photovoltaic,29.451,40.666,74.654,95.021,109.933,116.272,121.896,128.103,130.624,159.736,186.643,277.161,319.161
Luxembourg,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Bioenergy,18.898,19.497,19.663,23.319,22.814,24.443,24.813,35.713,35.973,55.973,56.083,56.187,56.187
Luxembourg,Solid biofuels and renewable municipal waste,9.6,9.6,9.6,13.35,12.375,12.54,12.54,23.44,23.77,43.77,43.77,43.77,43.77
Luxembourg,Renewable municipal waste,9.6,9.6,9.6,9.6,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625,8.625
Luxembourg,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Other solid biofuels,0,0,0,4,4,4,4,15,15,35,35,35,35
Luxembourg,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Biogas,9.298,9.897,10.063,9.969,10.439,11.903,12.273,12.273,12.203,12.203,12.313,12.417,12.417
Luxembourg,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Total renewable energy,0.8,8.3,18.8,31.6,57.7,77.9,98.26,116.423,136.55,159.847,192.563,210.315,225.66
Malta,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Wind,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Malta,Onshore wind energy,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Malta,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Solar,0.8,5.3,15.7,28.5,54.6,74.8,93.6,111.763,131.89,155.187,187.903,205.655,221
Malta,Solar photovoltaic,0.8,5.3,15.7,28.5,54.6,74.8,93.6,111.763,131.89,155.187,187.903,205.655,221
Malta,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Bioenergy,0,3,3,3,3,3,4.56,4.56,4.56,4.56,4.56,4.56,4.56
Malta,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Biogas,0,3,3,3,3,3,4.56,4.56,4.56,4.56,4.56,4.56,4.56
Malta,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Total renewable energy,64,64,64.4,67,69,69,71.108,81.505,105.754,109.754,116.154,152.73,254.984
Republic of Moldova,Hydropower,64,64,64,64,64,64,64,64.254,64.254,64.254,64.254,64.254,64.254
Republic of Moldova,Renewable hydropower,64,64,64,64,64,64,64,64.254,64.254,64.254,64.254,64.254,64.254
Republic of Moldova,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Wind,0,0,0,1,1,1,1.778,9.19,33,35,41,67,115.1
Republic of Moldova,Onshore wind energy,0,0,0,1,1,1,1.778,9.19,33,35,41,67,115.1
Republic of Moldova,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Solar,0,0,0,0,1,1,2.33,2.061,3,5,4.3,14.476,60.3
Republic of Moldova,Solar photovoltaic,0,0,0,0,1,1,2.33,2.061,3,5,4.3,14.476,60.3
Republic of Moldova,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Bioenergy,0,0,0.4,2,3,3,3,6,5.5,5.5,6.6,7,15.33
Republic of Moldova,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Moldova,Biogas,0,0,0.4,2,3,3,3,6,5.5,5.5,6.6,7,15.33
Republic of Moldova,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Total renewable energy,629,629,629,629.844,652.688,661.923,668.156,746.812,747.607,794.243,817.255,817.255,836.885
Montenegro,Hydropower,629,629,629,629.844,652.688,661.923,668.156,674.812,675.607,676.243,696.685,696.685,696.685
Montenegro,Renewable hydropower,629,629,629,629.844,652.688,661.923,668.156,674.812,675.607,676.243,696.685,696.685,696.685
Montenegro,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Wind,0,0,0,0,0,0,0,72,72,118,118,118,118
Montenegro,Onshore wind energy,0,0,0,0,0,0,0,72,72,118,118,118,118
Montenegro,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Solar,0,0,0,0,0,0,0,0,0,0,2.57,2.57,22.2
Montenegro,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,2.57,2.57,22.2
Montenegro,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Total renewable energy,3031.598,3192.738,3472.784,4169.166,4660.87,5748.283,7203.265,7936.536,9867.034,12567.477,18660.997,23598.194,28537.929
Netherlands,Hydropower,37,37,37,37,37,37,37,37,37,37,37,36.9,38
Netherlands,Renewable hydropower,37,37,37,37,37,37,37,37,37,37,37,36.9,38
Netherlands,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Marine,0,0,0.11,0,0.18,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05
Netherlands,Wind,2237,2316,2433,2713,2865,3390.84,4257.12,4202,4393.11,4484.158,6647.875,7769.365,8747
Netherlands,Onshore wind energy,2009,2088,2205,2485,2637,3033.84,3300.12,3245,3436.11,3527.158,4188.375,5309.865,6176
Netherlands,Offshore wind energy,228,228,228,228,228,357,957,957,957,957,2459.5,2459.5,2571
Netherlands,Solar,90,149,287,650,1007,1526.259,2135.021,2910.892,4608,7226,11108.427,14910.686,18848.686
Netherlands,Solar photovoltaic,90,149,287,650,1007,1526.259,2135.021,2910.892,4608,7226,11108.427,14910.686,18848.686
Netherlands,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Bioenergy,667.598,690.738,715.674,769.166,751.69,792.134,772.074,784.594,826.874,818.269,865.645,879.193,902.193
Netherlands,Solid biofuels and renewable municipal waste,450.938,457.078,496.674,539.166,514.69,548.56,548.06,560.75,619.88,617.275,660.62,675.438,698.438
Netherlands,Renewable municipal waste,293,324.5,324.5,324.5,324.5,338.335,338.335,334.335,388.835,388.835,390.05,390.05,413.05
Netherlands,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Other solid biofuels,158,133,172,215,190,210,210,226,231,228,271,285,285
Netherlands,Liquid biofuels,16.66,16.66,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Biogas,200,217,219,230,237,243.574,224.014,223.844,206.994,200.994,205.025,203.755,203.755
Netherlands,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Total renewable energy,555,558,599,624,682,716,719.831,731.404,736.061,741.702,819.728,821.518,821.518
North Macedonia,Hydropower,555,556,595,617,630,658,661.132,670.705,674.162,678.189,687.4,689.19,689.19
North Macedonia,Renewable hydropower,555,556,595,617,630,658,661.132,670.705,674.162,678.189,687.4,689.19,689.19
North Macedonia,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Wind,0,0,0,0,37,37,37,37,37,37,37,37,37
North Macedonia,Onshore wind energy,0,0,0,0,37,37,37,37,37,37,37,37,37
North Macedonia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Solar,0,2,4,7,15,17,16.699,16.699,16.699,16.713,84.928,84.928,84.928
North Macedonia,Solar photovoltaic,0,2,4,7,15,17,16.699,16.699,16.699,16.713,84.928,84.928,84.928
North Macedonia,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Bioenergy,0,0,0,0,0,4,5,7,8.2,9.8,10.4,10.4,10.4
North Macedonia,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,1.2,1.8,2.4,2.4,2.4
North Macedonia,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Other solid biofuels,0,0,0,0,0,0,0,0,1,2,2,2,2
North Macedonia,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Biogas,0,0,0,0,0,4,5,7,7,8,8,8,8
North Macedonia,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Total renewable energy,30250.1,30631.5,31365,32001.7,32251.7,32393.7,32813.9,33251.1,34395.605,35911.526,37998.525,39406.476,39650.476
Norway,Hydropower,29693,29969,30509,31033,31240,31372,31817,31912,32530,32797,33732,34075,34118
Norway,Renewable hydropower,29693,29969,30509,31033,31240,31372,31817,31912,32530,32797,33732,34075,34118
Norway,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Marine,1.5,1.5,1.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Norway,Wind,425,512,705,818,859,867,883,1207,1710,2914,4030,5049,5134
Norway,Onshore wind energy,422.7,509.7,702.7,815.7,856.7,864.7,880.7,1204.7,1707.7,2911.7,4027.7,5042.7,5067.7
Norway,Offshore wind energy,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,6.3,66.3
Norway,Solar,9.1,9.5,10,11,13,15,26.7,44.9,68.405,119.826,159.825,205.326,321.326
Norway,Solar photovoltaic,9.1,9.5,10,11,13,15,26.7,44.9,68.405,119.826,159.825,205.326,321.326
Norway,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Bioenergy,121.5,139.5,139.5,139.5,139.5,139.5,87,87,87,80.5,76.5,76.95,76.95
Norway,Solid biofuels and renewable municipal waste,108.5,122.5,122.5,122.5,122.5,122.5,77,77,77,73.5,65.5,70.05,70.05
Norway,Renewable municipal waste,29.5,43.5,43.5,43.5,43.5,43.5,50,50,50,46.5,45.5,43.05,43.05
Norway,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Other solid biofuels,79,79,79,79,79,79,27,27,27,27,20,27,27
Norway,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Biogas,13,17,17,17,17,17,10,10,10,7,11,6.9,6.9
Norway,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Total renewable energy,2178.4,3018.51,4093.7,5115.793,5637.55,6918.677,7880.647,7981.5,8300.628,9361.375,12275.168,16457.093,21242.093
Poland,Hydropower,2342,2346,2351,2355,2364,2370,2385,2390.059,2391.268,2397.012,2399.602,2397.548,2400.548
Poland,Renewable hydropower,936,940,945,949,958,964,972,967.059,968.268,974.012,976.602,974.548,977.548
Poland,Pumped storage,1406,1406,1406,1406,1406,1406,1413,1423,1423,1423,1423,1423,1423
Poland,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Wind,1108,1800,2564,3429,3836,4886,5747,5759.357,5766.078,5837.761,6298.25,6967.339,7987.339
Poland,Onshore wind energy,1108,1800,2564,3429,3836,4886,5747,5759.357,5766.078,5837.761,6298.25,6967.339,7987.339
Poland,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Solar,0,1.11,1.3,2.393,27.15,107.777,187.247,287.091,561.976,1539.259,3954.963,7415.518,11166.518
Poland,Solar photovoltaic,0,1.11,1.3,2.393,27.15,107.777,187.247,287.091,561.976,1539.259,3954.963,7415.518,11166.518
Poland,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Bioenergy,134.4,277.4,583.4,735.4,816.4,960.9,974.4,967.993,1004.306,1010.343,1045.353,1099.688,1110.688
Poland,Solid biofuels and renewable municipal waste,53,175,455,582,629,744.5,749,738.369,778.455,777.08,783.951,848.485,848.485
Poland,Renewable municipal waste,0,0,0,0,0,7.5,22,29.6,43.296,45.3,49.75,45.3,45.3
Poland,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Other solid biofuels,40,132,350,494,534,628,592,549,576,582,567,664,664
Poland,Liquid biofuels,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Poland,Biogas,81,102,128,153,187,216,225,229.224,225.451,232.863,261.002,250.803,261.803
Poland,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Total renewable energy,9606.5,10548.215,10954.852,11143.249,11573.056,12153.338,13208.427,13540.959,13753.195,14117.766,14207.575,15074.09,16329.09
Portugal,Hydropower,5106,5535,5712,5661,5715,6168,6960,7225.922,7235.833,7261.985,7240.806,7254.902,7591.902
Portugal,Renewable hydropower,5106,5535,5712,5661,5715,6168,6960,7225.922,7235.833,7261.985,7240.806,7254.902,7591.902
Portugal,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Marine,0,0,0.3,0.3,1,0,0,0.4,0.4,0,0,0,0
Portugal,Wind,3796,4256.215,4411.552,4609.949,4856.556,4936.838,5124.103,5124.105,5172.359,5222.745,5122.259,5427.326,5455.326
Portugal,Onshore wind energy,3796,4254.355,4409.552,4607.949,4854.556,4934.838,5124.103,5124.105,5172.359,5222.745,5097.26,5402.327,5430.326
Portugal,Offshore wind energy,0,1.86,2,2,2,2,0,0,0,0,24.999,24.999,25
Portugal,Solar,134,172,238,296,415,447,512.824,579.236,667.431,901.438,1100.292,1645.994,2535.994
Portugal,Solar photovoltaic,134,172,238,296,415,447,512.824,579.236,667.431,901.438,1100.292,1645.994,2535.994
Portugal,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Bioenergy,545.5,560,568,551,560.5,576.5,586.5,582.196,648.072,702.498,715.118,716.768,716.768
Portugal,Solid biofuels and renewable municipal waste,520.5,516,517,496,494.5,510.5,518.5,512.118,576.839,630.478,643.875,643.875,643.875
Portugal,Renewable municipal waste,38.5,38,38,38,38.5,39.5,41.5,40.907,40.907,40.907,40.907,40.907,40.907
Portugal,Bagasse,0.3,0,0,0,0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Portugal,Other solid biofuels,482,478,479,458,456,469,475,469,534,587,601,601,601
Portugal,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,Biogas,25,44,51,55,66,66,68,70.078,71.233,72.02,71.243,72.893,72.893
Portugal,Geothermal,25,25,25,25,25,25,25,29.1,29.1,29.1,29.1,29.1,29.1
Romania,Total renewable energy,6791.1,7410,8354,10098,11152.05,11212.05,11162.05,11144.946,11168.729,11168.912,11121.369,11120.044,11141.044
Romania,Hydropower,6474,6483,6548,6610,6613,6730,6734,6691.929,6700.653,6686.201,6652.297,6662.197,6661.197
Romania,Renewable hydropower,6382,6391,6456,6518,6521,6638,6642,6600.429,6609.153,6594.701,6560.797,6570.697,6569.697
Romania,Pumped storage,92,92,92,92,92,92,92,91.5,91.5,91.5,91.5,91.5,91.5
Romania,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Wind,389,988,1822,2773,3244,3130,3025,3029.798,3032.258,3037.515,3012.527,3014.958,3014.958
Romania,Onshore wind energy,389,988,1822,2773,3244,3130,3025,3029.798,3032.258,3037.515,3012.527,3014.958,3014.958
Romania,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Solar,0.1,1,41,761,1293,1326,1372,1374.199,1385.911,1397.796,1382.63,1393.922,1413.922
Romania,Solar photovoltaic,0.1,1,41,761,1293,1326,1372,1374.129,1385.82,1397.705,1382.539,1393.922,1413.922
Romania,Concentrated solar power,0,0,0,0,0,0,0,0.07,0.091,0.091,0.091,0,0
Romania,Bioenergy,20,30,35,46,94,118,123,140.47,141.357,138.85,165.365,140.417,142.417
Romania,Solid biofuels and renewable municipal waste,19,26,30,35,79,104,107,118.883,119.278,118.771,135.832,108.771,110.771
Romania,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Other solid biofuels,19,26,30,35,79,104,107,119,119,119,136,109,111
Romania,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Biogas,1,4,5,11,15,14,16,21.587,22.079,20.079,29.533,31.646,31.646
Romania,Geothermal,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
San Marino,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Total renewable energy,2296.51,2327.665,2363.098,2331.822,2422.528,2440.032,2461.041,2481.988,2695.366,2909.584,2927.716,2956.934,3054.094
Serbia,Hydropower,2907.206,2935.997,2965.53,2931,3017,3022,3030,3038,3043,3074,3082.3,3084.992,3096.992
Serbia,Renewable hydropower,2293.206,2321.997,2351.53,2317,2403,2408,2416,2424,2429,2460,2468.3,2470.992,2482.992
Serbia,Pumped storage,614,614,614,614,614,614,614,614,614,614,614,614,614
Serbia,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Wind,0,0,0.5,0.5,0.5,10.4,17,25,227,398,398,398,398
Serbia,Onshore wind energy,0,0,0.5,0.5,0.5,10.4,17,25,227,398,398,398,398
Serbia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Solar,3.304,3.668,7.068,9.722,13.428,15.832,17.241,18.388,20.766,23.448,30.508,51.838,136.998
Serbia,Solar photovoltaic,3.304,3.668,7.068,9.722,13.428,15.832,17.241,18.388,20.766,23.448,30.508,51.838,136.998
Serbia,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Bioenergy,0,2,4,4.6,5.6,5.8,10.8,14.6,18.6,28.136,30.908,36.104,36.104
Serbia,Solid biofuels and renewable municipal waste,0,0,0,0.6,0.6,0.8,0.8,1.6,1.6,2.4,2.4,2.4,2.4
Serbia,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Other solid biofuels,0,0,0,1,1,1,1,1,1,2,2,2,2
Serbia,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,Biogas,0,2,4,4,5,5,10,13,17,25.736,28.508,33.704,33.704
Serbia,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Total renewable energy,1802.5,2300.5,2334.5,2358.5,2379.5,2383.5,2396.5,2385,2330,2431,2377,2406,2406
Slovakia,Hydropower,2516,2523,2522,2523,2523,2522,2524,2523,2528,2527,2529,2531,2531
Slovakia,Renewable hydropower,1600,1607,1606,1607,1607,1606,1608,1607,1612,1611,1613,1615,1615
Slovakia,Pumped storage,916,916,916,916,916,916,916,916,916,916,916,916,916
Slovakia,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Wind,3,3,3,5,3,3,3,4,3,4,4,4,4
Slovakia,Onshore wind energy,3,3,3,5,3,3,3,4,3,4,4,4,4
Slovakia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0
